Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1471,120,5858,7,5,1999,1999,1337,0,0,1337,2,0,2,1,5,1,203,68,0,0,0,0,0,6,2010,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,True,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1472,160,1680,6,5,1971,1971,483,504,0,987,1,1,2,1,5,0,275,0,0,0,0,0,0,2,2010,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,True,False,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,True,0,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,True,False,False,0,False,False,False,False,False,True,False,True,False,False,False,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1473,160,1680,5,5,1971,1971,525,567,0,1092,1,1,3,1,6,0,0,0,0,0,0,0,0,3,2010,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,True,False,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,True,0,False,False,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,True,False,False,0,False,False,False,False,False,True,False,True,False,False,False,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1474,160,2280,6,6,1975,1975,855,601,0,1456,2,1,3,1,6,1,173,0,0,0,0,0,0,6,2010,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,True,False,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,True,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,False,False,False,False,True,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1475,120,2280,7,6,1975,1975,836,0,0,836,1,0,2,1,4,0,0,30,0,0,0,0,0,6,2010,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,True,False,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,True,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1476,60,12858,9,5,2009,2010,1627,707,0,2334,2,1,3,1,10,1,144,133,0,0,0,0,0,1,2010,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1477,20,12883,8,5,2009,2010,1544,0,0,1544,2,0,3,1,7,0,0,35,0,0,0,0,0,6,2010,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1478,20,11520,9,5,2005,2005,1698,0,0,1698,2,0,3,1,7,1,192,74,0,0,0,0,0,6,2010,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1479,20,14122,8,5,2005,2006,1822,0,0,1822,2,0,3,1,8,1,0,119,0,0,0,0,0,2,2010,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,True,False,0,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1480,20,14300,9,5,2003,2004,2696,0,0,2696,2,1,3,1,10,2,220,150,0,0,0,0,0,6,2010,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1481,60,13650,8,5,2002,2002,1687,563,0,2250,2,1,3,1,7,1,238,130,0,0,0,0,0,6,2010,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1482,120,7132,8,5,2006,2006,1370,0,0,1370,2,0,2,1,6,1,120,49,0,0,0,0,0,4,2010,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,True,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1483,20,18494,6,5,2005,2005,1324,0,0,1324,2,0,3,1,6,0,36,23,0,0,0,0,0,1,2010,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1484,120,3203,7,5,2006,2006,1145,0,0,1145,2,0,2,1,6,0,100,116,0,0,0,0,0,1,2010,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,True,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1485,80,13300,7,5,2004,2004,744,630,0,1374,2,1,3,1,7,1,100,0,0,0,0,0,0,6,2010,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,False,0,False,False,False,True,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1486,60,8577,7,5,2004,2004,847,886,0,1733,2,1,3,1,7,1,144,48,0,0,0,0,0,4,2010,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1487,60,17433,8,5,1998,1998,1645,830,0,2475,2,1,4,1,7,1,23,172,0,0,256,0,0,1,2010,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1488,20,8987,8,5,2005,2006,1595,0,0,1595,2,0,2,1,6,1,144,0,0,0,0,0,0,5,2010,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,True,False,False,False,False,False,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,0,0,0,False,False,False,False,False,False,False,False,False,False,0,False,False,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
